time,trend,season,com3-6,com2
2021/5/8,24991.29461,4708.02313,-166.080682,-157.237077
2021/5/8,24926.79221,4526.175651,-249.995299,-309.972516
2021/5/8,24862.57348,4502.366934,-308.298768,-67.641635
2021/5/8,24798.8452,4212.761811,-313.643897,-14.963086
2021/5/8,24735.80212,3978.849515,-243.660431,-167.991205
2021/5/8,24673.62455,2999.377298,-110.276034,-161.725834
2021/5/8,24612.47641,1535.800102,65.468728,-223.745229
2021/5/8,24552.50489,117.510545,255.382029,-191.397459
2021/5/8,24493.84389,-1520.506875,410.74332,-21.080323
2021/5/8,24436.61815,-2753.875048,490.499964,-131.243064
2021/5/8,24380.94755,-3526.783439,503.308931,-285.473049
2021/5/8,24326.953,-4210.034454,476.158654,-121.077208
2021/5/9,24274.76004,-4282.380698,467.598507,-86.97784
2021/5/9,24224.50144,-3893.960714,524.101451,-95.642198
2021/5/9,24176.32265,-3985.177151,663.377166,-103.52266
2021/5/9,24130.37747,-4345.28557,812.844505,-294.936448
2021/5/9,24086.82767,-4597.837507,895.463843,-382.454037
2021/5/9,24045.84877,-4877.4945,867.910571,-281.264809
2021/5/9,24007.63182,-5103.716623,719.492471,-109.40769
2021/5/9,23972.384,-5227.961872,452.649685,16.928194
2021/5/9,23940.32157,-5128.290553,72.204527,94.764448
2021/5/9,23911.65229,-4926.31772,-406.577078,177.242491
2021/5/9,23886.55702,-3495.251261,-935.149986,-68.1558
2021/5/9,23865.1743,-2287.996029,-1452.064552,-370.113701
2021/5/9,23847.59796,-610.329154,-1894.605166,-541.663632
2021/5/9,23833.88139,422.89665,-2201.498583,-499.279518
2021/5/9,23824.04796,1198.950302,-2335.78238,-469.215873
2021/5/9,23818.10294,1494.297306,-2336.101891,-39.298158
2021/5/9,23816.0395,1816.211361,-2259.6438,116.392901
2021/5/9,23817.83899,1889.59302,-2163.594787,214.162766
2021/5/9,23823.4702,1805.797213,-2092.62145,245.35407
2021/5/9,23832.88208,1633.795315,-2041.310032,77.632679
2021/5/9,23846.00275,1494.355472,-1991.726687,-346.631509
2021/5/9,23862.74457,1525.65909,-1925.936601,-568.466981
2021/5/9,23883.00852,1596.426185,-1825.617142,-468.817758
2021/5/9,23906.6867,1237.216407,-1673.329826,-333.57323
2021/5/9,23933.66561,729.290246,-1463.75719,-459.19858
2021/5/9,23963.83285,270.459831,-1205.289297,-332.00345
2021/5/9,23997.07467,96.715377,-909.137887,123.347842
2021/5/9,24033.27744,-61.084057,-587.84468,129.651312
2021/5/9,24072.33395,-32.587022,-262.168944,-55.577979
2021/5/9,24114.13652,459.573175,35.058557,-250.768249
2021/5/9,24158.56282,1303.101264,275.893056,20.442859
2021/5/9,24205.4717,2269.296274,450.789286,82.442723
2021/5/9,24254.70572,3438.464945,557.140994,134.688361
2021/5/9,24306.09772,4175.562632,602.26196,67.077722
2021/5/9,24359.47001,4514.167434,594.875188,-131.512634
2021/5/9,24414.63461,4664.479181,545.667223,-112.781041
2021/5/9,24471.39288,4664.099802,474.424666,-63.917341
2021/5/9,24529.53568,4450.110658,402.409812,-55.056137
2021/5/9,24588.84877,4378.404234,345.057614,-159.31062
2021/5/9,24649.11141,4058.782944,311.555011,-245.449364
2021/5/9,24710.09468,3797.74289,306.518317,-11.355898
2021/5/9,24771.56361,2883.749796,326.245495,5.441099
2021/5/9,24833.27399,1442.507432,367.316157,-92.097598
2021/5/9,24894.97102,-15.969456,429.151845,-15.15339
2021/5/9,24956.39366,-1651.665198,491.16056,-106.889019
2021/5/9,25017.27277,-2842.534901,540.196635,-142.934489
2021/5/9,25077.32913,-3648.026472,577.057615,100.63972
2021/5/9,25136.27409,-4273.906837,600.73773,-142.104969
2021/5/10,25193.81108,-4369.893082,591.798254,-169.716259
2021/5/10,25249.64448,-3969.332124,534.036727,-34.349096
2021/5/10,25303.48839,-4089.871229,445.194969,-92.812132
2021/5/10,25355.07148,-4406.470324,360.102481,43.29635
2021/5/10,25404.14624,-4653.684235,308.858451,128.679566
2021/5/10,25450.50069,-5013.711509,307.325933,29.884891
2021/5/10,25493.97281,-5261.795774,366.651574,-51.828598
2021/5/10,25534.46253,-5272.428701,497.025469,-157.059305
2021/5/10,25571.93818,-5032.303684,701.913762,-143.548261
2021/5/10,25606.43403,-4687.167874,962.140399,-180.406577
2021/5/10,25638.03723,-3055.209207,1236.291636,-94.119692
2021/5/10,25666.87403,-1629.8968,1478.271571,141.751253
2021/5/10,25693.09584,190.129949,1641.924237,199.849836
2021/5/10,25716.86927,1218.881235,1689.354349,147.895147
2021/5/10,25738.37362,1893.533694,1621.578323,204.51434
2021/5/10,25757.80635,2007.249901,1471.330275,16.613454
2021/5/10,25775.38405,2224.141539,1277.208237,-100.733839
2021/5/10,25791.34587,2061.037032,1077.810247,-122.193198
2021/5/10,25805.95063,1758.432659,904.568352,-138.951658
2021/5/10,25819.46648,1509.750408,757.581025,-86.797865
2021/5/10,25832.15461,1319.610432,620.028071,-19.793173
2021/5/10,25844.25008,1285.806574,475.184509,267.758846
2021/5/10,25855.94908,1385.425658,304.229142,165.396128
2021/5/10,25867.4039,1037.778713,95.77906,56.038337
2021/5/10,25878.71917,504.352768,-139.043813,143.971873
2021/5/10,25889.95438,38.220074,-383.674746,144.500301
2021/5/10,25901.1389,-104.084133,-621.549008,-85.505744
2021/5/10,25912.28282,-283.991112,-836.10187,2.810177
2021/5/10,25923.38022,-251.057351,-1010.309082,-46.01377
2021/5/10,25934.41054,418.234757,-1125.308334,178.662984
2021/5/10,25945.351,1312.768828,-1164.60436,65.484473
2021/5/10,25956.18411,2283.63017,-1129.611252,-11.203081
2021/5/10,25966.90633,3432.566062,-1052.327479,-74.144928
2021/5/10,25977.53616,4167.811783,-965.78129,17.433357
2021/5/10,25988.11101,4558.410825,-860.526127,146.004293
2021/5/10,25998.68409,4670.708035,-727.774335,-30.617813
2021/5/10,26009.32024,4706.574954,-601.305436,-37.58975
2021/5/10,26020.09359,4500.78477,-510.531442,115.653077
2021/5/10,26031.08578,4383.272539,-478.504399,92.1461
2021/5/10,26042.38419,4063.956284,-511.771294,4.430805
2021/5/10,26054.08408,3752.377015,-564.028554,74.56745
2021/5/10,26066.28651,2814.583362,-588.294641,29.424781
2021/5/10,26079.09885,1313.490803,-586.962603,127.372945
2021/5/10,26092.63945,-292.221684,-573.71988,42.302102
2021/5/10,26107.03006,-1995.45678,-558.056911,-30.516392
2021/5/10,26122.39572,-3213.699002,-544.04327,119.346538
2021/5/10,26138.8671,-4117.31468,-518.262029,143.709606
2021/5/10,26156.57133,-4649.813433,-471.497334,13.739434
2021/5/11,26175.62656,-4783.590533,-428.824091,24.788048
2021/5/11,26196.13867,-4390.541995,-416.292334,-33.304368
2021/5/11,26218.19405,-4548.520467,-429.56189,54.888301
2021/5/11,26241.86389,-4829.946286,-456.695037,119.777438
2021/5/11,26267.20195,-5094.311605,-485.016369,188.126011
2021/5/11,26294.23756,-5477.931581,-496.368295,76.062332
2021/5/11,26322.96801,-5690.431308,-461.730347,-90.806349
2021/5/11,26353.35499,-5612.591962,-355.575219,21.812193
2021/5/11,26385.32488,-5226.937591,-181.056807,49.669523
2021/5/11,26418.77009,-4648.436658,34.313029,44.353542
2021/5/11,26453.55569,-2697.625813,258.439039,156.631083
2021/5/11,26489.52986,-912.980983,458.444289,195.0068
2021/5/11,26526.53028,1213.243145,602.466793,0.759765
2021/5/11,26564.38744,2260.457353,675.628651,114.526581
2021/5/11,26602.92711,2858.838735,675.374544,41.859596
2021/5/11,26641.96588,2717.314771,615.842326,16.877017
2021/5/11,26681.31247,2732.892045,522.066394,179.729076
2021/5/11,26720.76445,2374.506926,417.340403,104.388244
2021/5/11,26760.10793,1957.644016,314.73143,-73.483373
2021/5/11,26799.12255,1700.345787,224.825772,-46.294108
2021/5/11,26837.59071,1546.817855,155.707939,41.883497
2021/5/11,26875.30886,1484.043531,105.258983,-44.611381
2021/5/11,26912.09398,1605.653097,68.513913,61.739004
2021/5/11,26947.79121,1269.40142,42.075698,172.731663
2021/5/11,26982.28285,806.681729,22.988394,168.047041
2021/5/11,27015.4874,332.57136,10.256789,48.684453
2021/5/11,27047.3532,105.036996,9.401986,109.207817
2021/5/11,27077.85206,-137.579668,22.599351,-29.871745
2021/5/11,27106.96907,-100.928597,48.883444,-95.923918
2021/5/11,27134.70101,619.188693,78.030994,152.079293
2021/5/11,27161.05105,1489.234098,90.000175,61.714664
2021/5/11,27186.02413,2417.035792,69.095302,63.84478
2021/5/11,27209.62758,3495.519542,25.009608,-40.156727
2021/5/11,27231.87171,4177.846678,-22.45501,-69.263382
2021/5/11,27252.77811,4564.879061,-40.999106,82.341933
2021/5/11,27272.38257,4636.120156,-5.113605,180.610867
2021/5/11,27290.73946,4669.949954,92.069347,133.241245
2021/5/11,27307.92626,4501.79099,198.191712,-121.908967
2021/5/11,27324.04203,4329.544496,259.120904,-86.707418
2021/5/11,27339.2007,3982.343311,275.862191,215.593788
2021/5/11,27353.52619,3627.856253,262.654803,-80.037251
2021/5/11,27367.14723,2647.137852,231.295259,75.419674
2021/5/11,27380.19687,1085.878742,189.35452,105.569846
2021/5/11,27392.80798,-649.871461,130.147949,1.915525
2021/5/11,27405.11251,-2414.587617,52.099408,48.375693
2021/5/11,27417.23886,-3685.173567,-14.53291,54.46761
2021/5/11,27429.30887,-4711.223103,-32.856608,-152.229165
2021/5/11,27441.43592,-5193.848784,17.424168,172.988699
2021/5/12,27453.7246,-5359.291964,109.319982,90.24739
2021/5/12,27466.26603,-5014.742771,208.444897,46.031845
2021/5/12,27479.13762,-5181.983897,296.778237,-74.931958
2021/5/12,27492.4017,-5487.523529,360.163117,-55.041284
2021/5/12,27506.10234,-5808.421469,384.343671,-47.024548
2021/5/12,27520.25934,-6141.253393,360.666614,3.327432
2021/5/12,27534.86225,-6277.825408,303.463631,97.499523
2021/5/12,27549.86947,-6178.553852,233.05335,138.631049
2021/5/12,27565.21045,-5751.324916,164.964906,112.14957
2021/5/12,27580.79282,-5051.5228,91.254265,68.475714
2021/5/12,27596.51361,-2938.909911,-5.129994,31.526288
2021/5/12,27612.26681,-892.221077,-136.703628,-138.34212
2021/5/12,27627.94775,1482.033409,-293.377326,166.396168
2021/5/12,27643.46278,2664.340583,-456.618698,25.815319
2021/5/12,27658.73453,3315.831445,-610.607752,38.041788
2021/5/12,27673.70909,3127.194127,-736.405649,41.502447
2021/5/12,27688.36158,3094.326537,-814.035069,73.346954
2021/5/12,27702.69254,2725.488527,-823.530826,-42.65026
2021/5/12,27716.71956,2369.361634,-754.206903,-117.874301
2021/5/12,27730.47086,2126.363704,-632.564945,-51.269604
2021/5/12,27743.97967,1990.21118,-494.669657,149.478808
2021/5/12,27757.28488,1908.428238,-376.656722,62.943611
2021/5/12,27770.43378,2039.023091,-308.256975,149.800107
2021/5/12,27783.47877,1767.620442,-290.775399,147.676187
2021/5/12,27796.46857,1461.436798,-307.886159,-28.019198
2021/5/12,27809.44528,1059.941003,-340.456918,12.070614
2021/5/12,27822.44703,820.56558,-369.971916,7.959324
2021/5/12,27835.50906,550.374449,-376.860587,18.977065
2021/5/12,27848.67298,597.075477,-328.084581,184.336121
2021/5/12,27861.996,1211.64891,-201.584055,-84.060836
2021/5/12,27875.55053,1958.636239,-32.271319,-0.915455
2021/5/12,27889.42324,2764.066763,139.052516,-13.542523
2021/5/12,27903.7069,3739.037401,290.635833,81.61988
2021/5/12,27918.49435,4283.7377,405.232839,104.535123
2021/5/12,27933.87365,4544.216684,470.116874,108.792784
2021/5/12,27949.92272,4599.717837,492.109186,16.250246
2021/5/12,27966.70238,4585.378021,488.435473,15.484089
2021/5/12,27984.24818,4389.701525,477.792762,15.257524
2021/5/12,28002.56544,4158.172005,475.463176,38.799398
2021/5/12,28021.63318,3793.656285,477.586276,-67.875729
2021/5/12,28041.40248,3428.437852,454.954945,166.204733
2021/5/12,28061.80496,2480.127448,383.525621,5.541965
2021/5/12,28082.75356,896.530401,281.840753,-52.124713
2021/5/12,28104.13863,-856.600596,179.089289,30.372673
2021/5/12,28125.82775,-2603.105687,98.758857,86.519082
2021/5/12,28147.66728,-3919.297252,41.531783,20.098194
2021/5/12,28169.48211,-5026.345161,-1.541875,70.404927
2021/5/12,28191.08352,-5510.297046,-55.305533,54.519059
2021/5/13,28212.27371,-5684.039096,-137.942895,5.708272
2021/5/13,28232.85155,-5372.060045,-222.729032,38.937531
2021/5/13,28252.61617,-5540.196131,-279.94912,95.529074
2021/5/13,28271.37177,-5886.843343,-313.299793,26.771379
2021/5/13,28288.93524,-6253.962681,-335.630063,-27.342499
2021/5/13,28305.14243,-6502.460861,-354.147707,41.466129
2021/5/13,28319.8542,-6565.969198,-356.297648,133.412638
2021/5/13,28332.96083,-6516.329059,-328.367166,39.7354
2021/5/13,28344.38305,-6152.626881,-271.513476,-30.242699
2021/5/13,28354.07434,-5479.030997,-190.696294,-13.347059
2021/5/13,28362.02206,-3465.452074,-93.180242,-18.38975
2021/5/13,28368.24615,-1417.444265,5.825402,134.372713
2021/5/13,28372.80443,983.503425,89.146455,189.545685
2021/5/13,28375.79115,2282.10457,139.355465,125.748822
2021/5/13,28377.33986,3099.248805,144.284169,102.127161
2021/5/13,28377.62916,3072.441272,116.599983,41.329587
2021/5/13,28376.88327,3148.866782,75.251813,-188.00186
2021/5/13,28375.36557,2878.641092,34.417939,72.575404
2021/5/13,28373.36246,2665.832275,-10.944556,339.749832
2021/5/13,28371.16867,2450.145633,-69.550947,272.236644
2021/5/13,28369.07958,2331.859445,-139.04778,-22.891241
2021/5/13,28367.37942,2274.167821,-189.835727,8.288485
2021/5/13,28366.33531,2365.673819,-185.78781,23.778685
2021/5/13,28366.19334,2157.459181,-99.42291,-57.229623
2021/5/13,28367.1718,1907.329602,62.156626,251.341975
2021/5/13,28369.45499,1590.10097,283.202587,254.241461
2021/5/13,28373.18475,1382.159625,539.992073,101.663566
2021/5/13,28378.45778,1107.488392,775.831764,73.222068
2021/5/13,28385.32686,1131.748863,926.49461,-72.570328
2021/5/13,28393.7954,1513.591529,954.145425,56.467649
2021/5/13,28403.81716,2155.134881,864.198772,115.849192
2021/5/13,28415.29628,2911.25921,687.807176,151.637345
2021/5/13,28428.093,3822.927504,459.846946,144.132548
2021/5/13,28442.02986,4246.152354,212.959062,252.858714
2021/5/13,28456.89372,4454.205736,-22.439615,86.340161
2021/5/13,28472.43753,4518.897868,-213.143935,86.80854
2021/5/13,28488.39219,4484.305817,-336.944062,25.246072
2021/5/13,28504.47589,4263.873678,-418.59715,275.247583
2021/5/13,28520.40347,3963.299373,-492.61344,208.910595
2021/5/13,28535.89807,3602.943518,-585.578894,53.737335
2021/5/13,28550.70357,3332.852586,-697.068549,-13.487608
2021/5/13,28564.58318,2486.012499,-817.649112,106.053416
2021/5/13,28577.32173,971.72921,-928.664912,210.613927
2021/5/13,28588.73153,-662.547717,-1009.095139,201.911309
2021/5/13,28598.65734,-2319.043038,-1042.349733,136.73538
2021/5/13,28606.97537,-3647.470146,-1037.211642,164.706403
2021/5/13,28613.59166,-4726.053116,-1036.548943,123.010389
2021/5/13,28618.44178,-5290.612288,-1075.492863,66.663353
2021/5/14,28621.48979,-5472.061977,-1138.580276,241.152504
2021/5/14,28622.72816,-5186.109034,-1199.650951,293.031811
2021/5/14,28622.17605,-5356.765004,-1239.246007,333.834908
2021/5/14,28619.87313,-5754.605488,-1244.033567,375.765952
2021/5/14,28615.87389,-6138.023575,-1207.086562,283.236225
2021/5/14,28610.24612,-6344.628184,-1122.230367,239.612466
2021/5/14,28603.07023,-6405.167558,-981.518476,181.615848
2021/5/14,28594.43523,-6446.143797,-776.606769,90.31534
2021/5/14,28584.43574,-6196.943295,-499.91578,30.423312
2021/5/14,28573.17001,-5648.695886,-148.579734,-97.894394
2021/5/14,28560.73758,-3934.164478,264.352081,-26.925192
2021/5/14,28547.24036,-2163.020104,696.521123,250.258588
2021/5/14,28532.77897,-67.100454,1098.771323,387.550196
2021/5/14,28517.44399,1217.247944,1421.946613,608.361519
2021/5/14,28501.30372,2240.621067,1627.584525,383.490586
2021/5/14,28484.39076,2498.740241,1721.073678,148.795429
2021/5/14,28466.69289,2782.610873,1722.802992,145.893324
2021/5/14,28448.16318,2717.95578,1654.238065,-86.357042
2021/5/14,28428.74025,2690.682887,1536.844494,-197.26761
2021/5/14,28408.35821,2522.489304,1390.881636,-107.729199
2021/5/14,28386.94428,2431.340621,1229.795933,51.91912
2021/5/14,28364.4152,2429.637226,1058.203019,158.744588
2021/5/14,28340.67243,2476.224521,880.445532,178.657512
2021/5/14,28315.5973,2307.874313,702.816976,380.711446
2021/5/14,28289.05798,2022.099485,532.273478,574.569067
2021/5/14,28260.91577,1733.015435,376.475056,641.593768
2021/5/14,28231.0255,1550.469692,241.901626,656.603151
2021/5/14,28199.23764,1300.81107,132.941553,501.009755
2021/5/14,28165.39748,1284.953853,47.765513,442.883189
2021/5/14,28129.35567,1506.620464,-21.912296,360.936167
2021/5/14,28090.97826,2098.424655,-85.694547,92.291634
2021/5/14,28050.15303,2908.508558,-153.183916,-205.477674
2021/5/14,28006.7898,3756.895469,-233.974642,-17.710623
2021/5/14,27960.81766,4121.833465,-333.520577,3.869447
2021/5/14,27912.18419,4366.325041,-440.840422,60.331201
2021/5/14,27860.8613,4437.875457,-540.846203,410.109448
2021/5/14,27806.84301,4379.312554,-618.561649,647.406089
2021/5/14,27750.15123,4188.312282,-661.900485,423.436977
2021/5/14,27690.84505,3831.2306,-669.38019,508.304534
2021/5/14,27629.01768,3489.238557,-644.527626,597.271392
2021/5/14,27564.79328,3264.007792,-590.675172,700.874105
2021/5/14,27498.32797,2545.990112,-512.362793,623.044705
2021/5/14,27429.80894,1186.207684,-415.320025,388.303401
2021/5/14,27359.4565,-335.721716,-305.853611,326.118827
2021/5/14,27287.5233,-1906.237897,-190.40773,267.122333
2021/5/14,27214.2989,-3231.453806,-75.071716,239.226618
2021/5/14,27140.11112,-4270.926847,34.115316,190.70041
2021/5/14,27065.32276,-4871.310306,131.015439,28.972107
2021/5/15,26990.32697,-5028.820092,209.283764,-89.79064
2021/5/15,26915.53575,-4764.276548,262.057506,-113.316712
2021/5/15,26841.36834,-4940.634005,283.097369,-120.831696
2021/5/15,26768.23974,-5365.639747,269.7842,-117.384197
2021/5/15,26696.54614,-5745.454462,220.425441,9.482874
2021/5/15,26626.65153,-5962.923733,133.318821,119.953377
2021/5/15,26558.87536,-6075.414971,6.769338,197.770276
2021/5/15,26493.48118,-6176.39261,-160.727439,352.638879
2021/5/15,26430.66822,-6010.38606,-368.885942,395.603785
2021/5/15,26370.56504,-5571.066841,-607.989111,463.49091
2021/5/15,26313.23131,-4093.063359,-848.042831,320.874864
2021/5/15,26258.66674,-2652.952056,-1050.732057,108.017434
2021/5/15,26206.82356,-862.73033,-1176.79551,-133.297704
2021/5/15,26157.61587,313.609555,-1191.094274,-168.131208
2021/5/15,26110.91342,1397.188764,-1084.947941,118.845767
2021/5/15,26066.52927,1866.007864,-893.674553,250.137453
2021/5/15,26024.21204,2349.702797,-662.561171,253.646344
2021/5/15,25983.64778,2416.635326,-434.704302,148.421193
2021/5/15,25944.47602,2460.749952,-245.62095,45.394963
2021/5/15,25906.31544,2369.127085,-131.665542,-113.77698
2021/5/15,25868.78785,2381.026638,-113.295755,-86.518724
2021/5/15,25831.54102,2387.35338,-167.765234,105.870835
2021/5/15,25794.26512,2445.559536,-259.591736,95.767074
2021/5/15,25756.70412,2297.924115,-355.82077,115.192549
2021/5/15,25718.66209,1963.184627,-446.581894,-156.264846
2021/5/15,25680.00629,1602.720103,-527.179873,-38.546501
2021/5/15,25640.67092,1418.386505,-590.612372,64.55495
2021/5/15,25600.65513,1151.609061,-632.817612,182.553434
2021/5/15,25560.01532,1153.822384,-655.004796,96.167065
2021/5/15,25518.85842,1381.271894,-669.891817,-242.238459
2021/5/15,25477.33268,2007.345077,-686.800405,-219.877355
2021/5/15,25435.61835,2908.038557,-690.376879,143.719958
2021/5/15,25393.92272,3765.283143,-658.286856,-94.919033
2021/5/15,25352.47193,4153.644882,-565.583117,-265.533716
2021/5/15,25311.50663,4445.991491,-409.564536,48.0664
2021/5/15,25271.2807,4552.478047,-270.243208,-194.515537
2021/5/15,25232.0601,4492.973827,-219.187392,-208.846568
2021/5/15,25194.11303,4305.091631,-212.167811,-75.03684
2021/5/15,25157.69857,3945.103171,-174.044707,-174.757031
2021/5/15,25123.06155,3593.624635,-24.212112,-28.474076
2021/5/15,25090.42817,3355.205885,268.867757,-278.501811
2021/5/15,25060.0022,2637.819228,597.512292,-215.333728
2021/5/15,25031.95966,1368.337566,897.296387,-154.593603
2021/5/15,25006.44239,-137.325415,1157.984603,-91.101589
2021/5/15,24983.55658,-1706.110039,1378.439129,-63.885701
2021/5/15,24963.37129,-3056.299591,1557.453275,-274.524941
2021/5/15,24945.9177,-4081.962773,1691.914031,-386.86894
2021/5/15,24931.18681,-4667.228751,1779.75329,-421.711279
2021/5/16,24919.13147,-4812.613691,1827.986783,-504.504563
2021/5/16,24909.67163,-4564.028788,1849.555026,-543.197846
2021/5/16,24902.70029,-4736.493627,1848.847164,-552.053818
2021/5/16,24898.09128,-5162.177065,1816.395778,-560.309917
2021/5/16,24895.70837,-5524.085163,1735.309992,-500.933171
2021/5/16,24895.41205,-5745.634173,1586.737216,-420.515078
2021/5/16,24897.0636,-5893.057954,1352.206343,-272.21191
2021/5/16,24900.52997,-6009.678714,1015.766731,-184.617969
2021/5/16,24905.68613,-5873.167572,564.762901,40.718538
2021/5/16,24912.41505,-5411.413735,-2.654828,157.653513
2021/5/16,24920.60341,-3952.467199,-656.244527,-11.891691
2021/5/16,24930.13792,-2676.896202,-1319.005452,-313.236203
2021/5/16,24940.90237,-952.064856,-1903.517785,-752.31954
2021/5/16,24952.78507,103.991993,-2322.361713,-867.415438
2021/5/16,24965.70208,1126.69622,-2509.563924,-703.834249
2021/5/16,24979.61923,1597.748046,-2487.343129,-382.024118
2021/5/16,24994.56787,2114.508981,-2308.988535,-323.088374
2021/5/16,25010.64006,2182.349289,-2030.195346,-136.793812
2021/5/16,25027.97242,2158.285296,-1706.449494,22.191836
2021/5/16,25046.73047,2086.601693,-1386.306301,10.974168
2021/5/16,25067.09938,2213.985138,-1091.585563,-176.498955
2021/5/16,25089.27678,2180.889127,-828.563462,-361.602405
2021/5/16,25113.46424,2301.234041,-597.891301,-393.807026
2021/5/16,25139.86169,2104.841018,-398.81995,-322.882766
2021/5/16,25168.65849,1785.074976,-229.996926,-561.736546
2021/5/16,25200.03006,1348.275592,-90.727558,-615.578084
2021/5/16,25234.13783,1156.668894,17.395287,-588.202012
2021/5/16,25271.13115,866.620548,94.263248,-475.014954
2021/5/16,25311.15091,959.975198,154.524272,-401.650366
2021/5/16,25354.31688,1323.697965,257.818144,-392.832997
2021/5/16,25400.71975,2064.92596,448.186077,-345.83179
2021/5/16,25450.42207,3086.314486,661.711287,-541.447836
2021/5/16,25503.45336,3943.504244,815.713567,-445.671166
2021/5/16,25559.80876,4379.302329,872.799461,-331.910564
2021/5/16,25619.45084,4679.180199,823.85995,-489.490987
2021/5/16,25682.30416,4763.872733,726.586911,-364.763799
2021/5/16,25748.25056,4733.951253,644.406267,-496.608081
2021/5/16,25817.12685,4579.411372,592.810987,-433.349216
2021/5/16,25888.72144,4179.89177,557.810327,-354.423537
2021/5/16,25962.77515,3768.575541,508.766457,-497.117153
2021/5/16,26038.98104,3472.976802,413.174328,-368.132168
2021/5/16,26116.991,2672.90956,295.911054,-390.811611
2021/5/16,26196.42597,1433.691929,188.938291,-379.056195
2021/5/16,26276.88281,-109.883121,98.181916,-517.181606
2021/5/16,26357.9384,-1772.542382,24.595156,-489.991163
2021/5/16,26439.1507,-3179.217304,-28.353213,-433.580167
2021/5/16,26520.06466,-4199.710883,-67.431925,-423.921823
2021/5/16,26600.22051,-4780.531417,-98.612342,-305.076743
2021/5/17,26679.16044,-4921.786993,-126.035347,-206.338088
2021/5/17,26756.43637,-4703.704103,-154.978618,-166.753648
2021/5/17,26831.6185,-4864.817292,-192.740715,-203.060504
2021/5/17,26904.30438,-5272.601989,-231.930038,-196.772355
2021/5/17,26974.13155,-5624.552054,-252.356742,-210.222761
2021/5/17,27040.79278,-5815.030273,-231.48826,-301.27424
2021/5/17,27104.05327,-5940.269921,-147.406858,-414.376449
2021/5/17,27163.76325,-6047.447111,19.345854,-398.661987
2021/5/17,27219.86782,-5866.370191,286.634866,-514.132481
2021/5/17,27272.40992,-5287.944612,666.588541,-635.053854
2021/5/17,27321.51897,-3653.166987,1147.823459,-498.175433
2021/5/17,27367.38552,-2268.575573,1655.055512,-397.865451
2021/5/17,27410.22933,-431.321815,2093.345297,39.747317
2021/5/17,27450.27525,582.305183,2377.667355,-50.247631
2021/5/17,27487.73464,1481.877942,2477.837045,-395.449658
2021/5/17,27522.79515,1778.17949,2417.780745,-495.755434
2021/5/17,27555.61471,2130.159808,2232.19839,-356.972956
2021/5/17,27586.32672,2085.219673,1960.769808,-299.316227
2021/5/17,27615.04632,1901.52757,1665.669622,-287.24345
2021/5/17,27641.86973,1802.726372,1420.419009,-161.015105
2021/5/17,27666.87237,1953.227952,1270.338223,-92.438525
2021/5/17,27690.10684,1850.891908,1196.655046,-137.653829
2021/5/17,27711.60402,2066.264731,1160.674601,-255.543408
2021/5/17,27731.3765,1831.746353,1113.545053,-424.667921
2021/5/17,27749.42206,1591.631477,1039.032786,-6.086406
2021/5/17,27765.72237,1104.45054,937.354499,-131.527428
2021/5/17,27780.24344,924.511044,831.646241,-252.400681
2021/5/17,27792.93725,639.369813,730.591818,-343.898872
2021/5/17,27803.74425,823.972104,635.573483,-309.28985
2021/5/17,27812.60271,1391.986554,540.927165,-85.516409
2021/5/17,27819.45685,2224.508588,441.557563,-156.522988
2021/5/17,27824.2575,3278.395031,334.866842,-137.519376
2021/5/17,27826.97278,4154.91535,226.330942,-165.219072
2021/5/17,27827.59631,4643.933036,128.690408,-140.219756
2021/5/17,27826.14983,4863.463243,74.413311,-111.026387
2021/5/17,27822.68384,4953.567492,84.010039,-140.261372
2021/5/17,27817.27353,4970.756258,125.450504,-141.480291
2021/5/17,27810.01697,4831.295018,150.65245,-176.96444
2021/5/17,27801.03295,4373.340828,126.777418,-14.151193
2021/5/17,27790.45708,3865.930752,34.966489,-30.354323
2021/5/17,27778.44508,3526.198072,-101.818464,-81.82469
2021/5/17,27765.17107,2613.308651,-238.327013,-173.152694
2021/5/17,27750.8212,1333.271889,-336.720307,-97.372761
2021/5/17,27735.59194,-297.398974,-401.358719,-16.834252
2021/5/17,27719.69062,-2115.784902,-446.921205,-27.984549
2021/5/17,27703.33678,-3573.115392,-485.017006,-0.204362
2021/5/17,27686.75866,-4596.740601,-514.987027,-1.031059
2021/5/17,27670.19015,-5189.92662,-533.716204,-84.547352
2021/5/18,27653.8682,-5340.381011,-538.25435,-111.232826
2021/5/18,27638.03097,-5155.524425,-526.363499,-105.143017
2021/5/18,27622.91489,-5324.552067,-498.464223,22.101392
2021/5/18,27608.74937,-5698.136485,-454.927949,38.315061
2021/5/18,27595.74934,-6023.70321,-396.039935,-11.00617
2021/5/18,27584.10251,-6182.357511,-324.690463,21.945462
2021/5/18,27573.9562,-6266.803337,-252.679359,15.526504
2021/5/18,27565.40878,-6326.252139,-193.185059,-77.971586
2021/5/18,27558.50299,-6064.126034,-152.088368,-84.288584
2021/5/18,27553.22581,-5355.443104,-121.140665,152.357962
2021/5/18,27549.51791,-3412.672355,-92.72193,157.87638
2021/5/18,27547.28833,-1673.118376,-75.498305,43.328353
2021/5/18,27546.43593,507.878519,-84.683558,-137.630893
2021/5/18,27546.85883,1641.666486,-131.419761,17.894439
2021/5/18,27548.45728,2462.112678,-207.757969,161.18801
